RECORD_ID,BUSINESS_NAME,ADDRESS_LINE,ZIP,RECORD_OPEN_DATE,BUSINESS_SUB_INDUSTRY,SPECIFIC_USE,TTL_EMPLOYEE_COUNT,TTL_LEASED_PARKING,TTL_PROVIDED_PARKING,TTL_SQUARE_FOOTAGE
16BRC-00817,"Frank, Rimerman + Co. LLP","1801 Page Mill RD, SUITE Building C",94304,"3/11/2016""  ""12\:00\:00 AM",Services,"Accountants, Attorneys, Financial Institutions, Financial Services, Insurance, Other Legal",101-500,0,0,24968
16BRC-01562,Franz Termite Control Corporation,4041 Transport ST,94303,"3/31/2016""  ""12\:00\:00 AM",Services,Skilled Trades and Contractors,0-25,0,13,2000
16BRC-01958,"Freeman and Associates, LLC",994 San Antonio RD,94303,"5/18/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,3,1200
16BRC-00256,FRENCH CONNECTION BAKERY DBA COCOLA,"180 El Camino Real, SUITE 715",94304,"3/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,3538
16BRC-01490,Frequentz Inc.,3960 Fabian WY,94303,"3/30/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,20,20,10000
16BRC-01757,"Frette North America, Inc. dba Frette","180 El Camino Real, SUITE 159",94304,"4/7/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,1159
16BRC-02022,Friends of the Palo Alto Junior Museum and Zoo,1451 Middlefield RD,94301,"6/13/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,0,0,500
16BRC-00501,Friends of the Palo Alto Library,"4000 Middlefield RD, SUITE",94303,"3/4/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,0,0,10000
16BRC-01131,Fry's Electronics Inc.,340 Portage AV,94306,"3/24/2016""  ""12\:00\:00 AM",Retail,"Computer, Software, Electronics, Game",101-500,0,250,80000
16BRC-00534,"FUKI SUSHI RESTAURANT, INC.","4119 El Camino Real, SUITE",94306,"3/4/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,44,5000
16BRC-01030,"FUNCTION ENGINEERING, INC","163 Everett AV, SUITE n/a",94301,"3/21/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,11,3831
16BRC-00711,Functional Rehabilitation and Sports Therapy,"401 Lambert AV, SUITE",94306,"3/9/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,8,5200
16BRC-01144,"Fusetools US, Inc",444 Ramona ST,94301,"3/24/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,200
16BRC-00491,"Fusion Learning, INC; Palo Alto","2191 E Bayshore RD, SUITE 100",94303,"3/4/2016""  ""12\:00\:00 AM",Education,Private Educational Facilities,0-25,0,40,10800
16BRC-00620,"FX Palo Alto Laboratory, Inc.","3174 Porter DR, SUITE",94304,"3/7/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,53,24602
16BRC-00821,"G & G Carpet, Rug, Upholstery and Tile Cleaners","4043 Transport ST, SUITE",94303,"3/12/2016""  ""12\:00\:00 AM",Unknown,Unknown,0-25,0,2,2000
16BRC-01583,"G. Claire Roberts, LCSW","935 Middlefield RD, SUITE Garden Cot",94301,"3/31/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,1,150
16BRC-01011,G:L di Capello,"4155 El Camino WY, SUITE A",94306,"3/20/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,0,650
16BRC-00195,"Gadzo Law, P.C.","2600 El Camino Real, SUITE Suite 412",94306,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,1,800
16BRC-00746,Gap #119,"165 Stanford Shopping CTR, SUITE 165",94304,"3/9/2016""  ""12\:00\:00 AM",Retail,General Retail,26-100,0,0,29110
16BRC-00746,Gap #119,"165 Stanford Shopping CTR, SUITE 165",94304,"3/9/2016""  ""12\:00\:00 AM",Retail,General Retail,26-100,0,0,29110
16BRC-01519,GARDEN COURT HOTEL,520 Cowper ST,94301,"3/30/2016""  ""12\:00\:00 AM",Lodging,Hotels,26-100,20,0,66428
16BRC-01832,Garden Fresh,460 Ramona ST,94301,"4/27/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,900
16BRC-00307,GARY ZWEIG MD,"900 Welch RD, SUITE 204",94304,"3/2/2016""  ""12\:00\:00 AM",Healthcare,Medical Office,0-25,0,3,380
16BRC-00707,Gate Cleaners,"439 Hamilton AV, SUITE n/a",94301,"3/8/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,0,1500
16BRC-00142,"Gelataio, Inc.","121 Lytton AV, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,2,1000
16BRC-00237,gelato classico,"435 Emerson ST, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,2,0,500
16BRC-02012,General Atlantic,"228 Hamilton AV, SUITE 200",94301,"6/9/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,10,0,8058
16BRC-00900,"General Catalyst Group Management, LLC","564 University AV, SUITE N/A",94301,"3/16/2016""  ""12\:00\:00 AM",Office,Financial Services,0-25,10,0,7910
16BRC-00107,General Motors Silicon Valley Office,"411 Portage AV, SUITE",94306,"3/2/2016""  ""12\:00\:00 AM",Office,Computer Programming & Support,26-100,0,8,5000
16BRC-00615,"George W. Commons, M.D., F.A.C.S.","1515 El Camino Real, SUITE Suite C",94306,"3/7/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,10,1200
16BRC-00709,"Georgica Pine Clothiers, LLC  D/B/A J.McLaughlin","855 El Camino Real, SUITE #35",94301,"3/9/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,990
16BRC-00455,"German Accelerator, Inc.","720 University AV, SUITE",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,4,1435
16BRC-00460,"German Silicon Valley Innovators, Inc.","720 University AV, SUITE",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,2,790
16BRC-00294,Giants Dugout Store,"180 El Camino Real, SUITE #210",94304,"3/2/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,1519
16BRC-00400,"Gibson, Dunn & Crutcher LLP","1881 Page Mill RD, SUITE",94304,"3/3/2016""  ""12\:00\:00 AM",Services,"Accountants, Attorneys, Financial Institutions, Financial Services, Insurance, Other Legal",26-100,0,80,38000
16BRC-01031,Gideon Hausner Jewish Day School,450 San Antonio RD,94306,"3/21/2016""  ""12\:00\:00 AM",Education,Private Educational Facilities,26-100,0,117,64202
16BRC-00231,"GigSky, Inc.","2390 El Camino Real, SUITE 240-250",94306,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,9,2566
16BRC-01301,"Gilfix & La Poll Associates, LLP","2300 Geng RD, SUITE 200",94303,"3/25/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,2,9160
16BRC-00168,Glassybaby LLC,"180 El Camino Real, SUITE BB1145",94304,"3/2/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,503
16BRC-00161,Gleim the Jeweler,"540 University AV, SUITE 100",94301,"3/2/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,3,0,2724
16BRC-00161,Gleim the Jeweler,"540 University AV, SUITE 100",94301,"3/2/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,3,0,2724
16BRC-01615,GN Hearing Care Corporaiton dba Beltone,"460 S California AV, SUITE 102",94306,"3/31/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,2,0,910
16BRC-00860,Gnarus Advisors LLC,"2479 E Bayshore RD, SUITE 150",94303,"3/15/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,1568
16BRC-02116,Go Fish Poke Bar 2 LLC,"180 El Camino Real, SUITE L244B",94304,"9/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,1313
16BRC-01945,"Gobble, Inc.","170 University AV, SUITE A",94301,"5/17/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,"Desserts, Catering, Supplies",0-25,8,0,3300
16BRC-00983,"Godiva Chocolatier , Inc","180 El Camino Real, SUITE Suite 301",94304,"3/18/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,1000
16BRC-01722,Gokhale Method Enterprise,"2439 Birch ST, SUITE 5",94306,"4/5/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,1,0,160
16BRC-01340,"GOLDEN CASTLE ADHC CENTER,INC.","1137 San Antonio RD, SUITE A/B",94043,"3/28/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,26-100,0,27,15922
16BRC-01543,Golden Express,"4020 Fabian WY, SUITE 300",94303,"3/30/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,348
16BRC-01455,Golden Gate TMS,"665 Lytton AV, SUITE 2",94301,"3/30/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,2,150
16BRC-01843,Golden Sand River California Corp,"245 Lytton AV, SUITE 350",94301,"4/28/2016""  ""12\:00\:00 AM",Services,"Accountants, Attorneys, Financial Institutions, Financial Services, Insurance, Other Legal",0-25,0,10,3000
16BRC-00883,"Golden State Cafe, Inc.","3375 El Camino Real, SUITE",94306,"3/15/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,0,29,4000
16BRC-00129,Gong Cha,"439 Waverley ST, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,1,0,1000
16BRC-02114,"Gong Cha USA, LLC",439 Waverley,94301,"8/31/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,947
16BRC-00843,Goodwill of Silicon Valley,"4085 El Camino Real, SUITE",94306,"3/14/2016""  ""12\:00\:00 AM",Retail,General Retail,26-100,0,43,8192
16BRC-00109,Goodyear Peterson Hayward,"530 Emerson ST, SUITE 150",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,1,0,500
16BRC-00603,Google Inc,"3801 E Bayshore RD, SUITE",94303,"3/7/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,1001-5000,0,994,362979
16BRC-00603,Google Inc,"3801 E Bayshore RD, SUITE",94303,"3/7/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,1001-5000,0,994,362979
16BRC-00603,Google Inc,"3801 E Bayshore RD, SUITE",94303,"3/7/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,1001-5000,0,994,362979
16BRC-00603,Google Inc,"3801 E Bayshore RD, SUITE",94303,"3/7/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,1001-5000,0,994,362979
16BRC-00603,Google Inc,"3801 E Bayshore RD, SUITE",94303,"3/7/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,1001-5000,0,994,362979
16BRC-00603,Google Inc,"3801 E Bayshore RD, SUITE",94303,"3/7/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,1001-5000,0,994,362979
16BRC-00603,Google Inc,"3801 E Bayshore RD, SUITE",94303,"3/7/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,1001-5000,0,994,362979
16BRC-00603,Google Inc,"3801 E Bayshore RD, SUITE",94303,"3/7/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,1001-5000,0,994,362979
16BRC-00603,Google Inc,"3801 E Bayshore RD, SUITE",94303,"3/7/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,1001-5000,0,994,362979
16BRC-00603,Google Inc,"3801 E Bayshore RD, SUITE",94303,"3/7/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,1001-5000,0,994,362979
16BRC-00467,Gordon & Betty Moore Foundation,"1661 Page Mill RD, SUITE",94304,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,200,61000
16BRC-00236,Gott's Roadside 'Tray Gourmet',"855 El Camino Real, SUITE 65",94301,"3/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,0,0,3900
16BRC-01940,"Gourmet Franks, Inc.","180 El Camino Real, SUITE 199",94304,"5/16/2016""  ""12\:00\:00 AM",Accessory Use,Eating and drinking services in conjunction with a permitted use,0-25,0,0,300
16BRC-02144,GoWall L.P.,"555 Bryant ST, SUITE 818",94301,"9/30/2016""  ""12\:00\:00 AM",Office,Computer Programming & Support,0-25,0,0,100
16BRC-00105,Grace Cafe@CPI,"811 Hansen WY, SUITE",94304,"3/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,5,1200
16BRC-01195,Grace Dental,"850 Middlefield RD, SUITE 2",94301,"3/24/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,5,0,910
16BRC-01052,"Grace Holmes, Inc.",317 Stanford AV,94306,"3/22/2016""  ""12\:00\:00 AM",Retail,General Retail,26-100,0,0,7410
16BRC-00831,Grace Yang @Beauty Spa by Ereeda,"200 S California AV, SUITE 190",94306,"3/13/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,1,0,80
16BRC-01124,"Grand Homes Holding, Inc. DBA Barbeques Galore","2080 El Camino Real, SUITE",94306,"3/24/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,4,7340
16BRC-01972,Great Clip for Hair,3902 Middlefield RD,94303,"5/21/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,0,6,900
16BRC-01841,Green Dot Corporation,"3000 El Camino Real, SUITE 800",94306,"4/28/2016""  ""12\:00\:00 AM",Office,Professional and General Business,501-1000,0,564,141000
16BRC-01990,Green Dot Corporation,"3000 El Camino Real, SUITE 800",94306,"5/26/2016""  ""12\:00\:00 AM",Office,Professional and General Business,101-500,0,564,141000
16BRC-00331,"Greenstein, Rogoff, Olsen & Co LLP","2479 E Bayshore RD, SUITE 700",94303,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,3188
16BRC-00520,GreenStreets Cleaners,"440 High ST, SUITE 1",94301,"3/4/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,0
16BRC-01523,GreenWaste of Palo Alto,2000 Geng RD,94303,"3/30/2016""  ""12\:00\:00 AM",Recycling & Waste Processing,Recycling Centers,0-25,0,10,3000
16BRC-01555,Grocery Outlet of Palo Alto,3445 Alma ST,94306,"3/31/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,50,11064
16BRC-00991,Gryphon Stringed Instruments,211 Lambert AV,94306,"3/18/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,5000
16BRC-00648,GSN Games,"644 Emerson ST, SUITE 110, 200,",94301,"3/8/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,25,0,4919
16BRC-00432,Guidebook Inc,"525 University AV, SUITE 31",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,20,11,6500
16BRC-00420,Gustavo Camolinga Inc. dba McDermaid Painting,"716 San Antonio RD, SUITE B",94303,"3/3/2016""  ""12\:00\:00 AM",Services,Skilled Trades and Contractors,0-25,0,9,2700
16BRC-00420,Gustavo Camolinga Inc. dba McDermaid Painting,"716 San Antonio RD, SUITE B",94303,"3/3/2016""  ""12\:00\:00 AM",Services,Skilled Trades and Contractors,0-25,0,9,2700
16BRC-00414,"GW & Wade, LLC","540 Cowper ST, SUITE 100",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,9,0,2997
16BRC-01204,"GW Woodworking, Inc","716 San Antonio RD, SUITE C",94303,"3/24/2016""  ""12\:00\:00 AM",Services,Skilled Trades and Contractors,0-25,0,3,2000
16BRC-00717,GwynnieBee Inc,"824 San Antonio RD, SUITE 2nd floor",94303,"3/9/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,10,4750
16BRC-01655,Gymboree Store #4,"180 El Camino Real, SUITE 204",94304,"3/31/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,4,4,2500
16BRC-01365,Gyros Gyros,498 University AV,94301,"3/28/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,2,0,1000
16BRC-00987,HAIR INTERNATIONAL,232 Stanford Shopping CTR,94304,"3/18/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",26-100,0,0,2400
16BRC-01745,Hairshaper's Club,453 S California AV,94306,"4/7/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,0,4,1200
16BRC-02137,Halo - A Blow Dry Bar,"855 El Camino Real, SUITE 15",94301,"9/22/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,0,1400
16BRC-01904,Hamilton house,2170 Staunton,94306,"5/4/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,1,2,820
16BRC-01413,"Hamilton Management, Inc.",700 Emerson ST,94301,"3/29/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,6,1325
16BRC-02107,"Hamilton Management, Inc.",700 Emerson ST,94301,"8/24/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,6,1325
16BRC-00085,Hammon Plating Corporation,"890 Commercial ST, SUITE",94303,"3/2/2016""  ""12\:00\:00 AM",Manufacturing & Processing,Manufacturing,26-100,0,20,15000
16BRC-00812,HanaHaus,"456 University AV, SUITE",94301,"3/11/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,8,0,11000
16BRC-00279,Hand in Hand Parenting,"555 Waverley ST, SUITE 25",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,0,0,357
16BRC-00352,Hanna & Van Atta,"525 University AV, SUITE 600",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,7,3065
16BRC-01926,"Hanover Page Mill Associates, LP","755 Page Mill RD, SUITE A200",94304,"5/11/2016""  ""12\:00\:00 AM",Services,"Agencies & Brokerage, Agents & Brokers, Apartment & Home Rental, Mortgage Broker & Lender, Property Management, Title Company",0-25,0,0,180
16BRC-01576,Hanson & Doremus Investment Management,"2225 E Bayshore RD, SUITE Suite 200",94303,"3/31/2016""  ""12\:00\:00 AM",Office,Financial Services,0-25,0,0,200
16BRC-01898,Happy Donuts,3916 EL CAMINO REAL,94306,"5/4/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,"Desserts, Catering, Supplies",0-25,0,9,1920
16BRC-01335,happy feet foot spa,3731 El Camino Real,94306,"3/28/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,0,40,2000
16BRC-01335,happy feet foot spa,3731 El Camino Real,94306,"3/28/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,0,40,2000
16BRC-01338,happy feet spa,3783 El Camino Real,94306,"3/28/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,0,20,1000
16BRC-02057,Harrell Remodeling Inc.,944 Industrial,94303,"6/28/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,14,3959
16BRC-01708,Harvey A Fishman MD APC,706 Webster ST,94301,"4/4/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,1,3,0
16BRC-00360,Harvey P Boyarsky DMD,"888 Middlefield RD, SUITE",94301,"3/3/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,3,4,1400
16BRC-00569,"Harvey S. Young, M.D.","900 Welch RD, SUITE 103",94304,"3/5/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,4,1000
16BRC-00872,Hassett Hardware,"875 Alma ST, SUITE",94301,"3/15/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,8,5,8200
